metier,identifiant,competences,savoir-etre
Développeur informatique,147CTCR,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147CNSV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de la communication. Autonomie
Développeur informatique,146ZQSB,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146ZQLC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146YNMP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Curiosité
Développeur informatique,146YHXR,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Travail en équipe. Autonomie. Sens de l'organisation
Développeur informatique,146VRJG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur informatique,146TWDC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRWB,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRMD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRFD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TQBH,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146SMNJ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146RTWQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie. Sens de l'organisation. Rigueur
Développeur informatique,146RNJN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Sens de la communication. Sens de l'organisation. Rigueur
Développeur informatique,146RJZF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146QZDH,"Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Réaliser des supports techniques. Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...). Rédiger une Spécification Technique de Besoin (STB). Traiter l'information (collecter, classer et mettre à jour). Établir un cahier des charges. Architecture d'applications. Gestion de configuration. Langages de programmation informatique. Programmation informatique. Programmation logicielle. Systèmes d'exploitation informatique",
Développeur informatique,146NFXX,Langage informatique C/C++. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Rédiger une Spécification Technique de Besoin (STB),Travail en équipe. Autonomie. Sens de l'organisation
Développeur informatique,146NFVF,Concevoir et développer les programmes et applications informatiques. Analyser les besoins du client. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Autonomie. Rigueur
Développeur informatique,146MCTL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Autonomie. Sens de l'organisation
Développeur informatique,146KVVD,,
Développeur informatique,146HQCL,ANGLAIS professionnel. Dvlpt WinDev mobile/Android/Java/WinDev/HFSQL(25 +. Langage SQL. Développer une application en lien avec une base de données. Langage informatique Java. Langage informatique SQL. Langage informatique WLangage. Planifier les étapes d'un projet,Force de proposition. Réactivité. Autonomie
Développeur informatique,146DLRH,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146CJHL,,
Développeur informatique,146CDPX,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146BMXW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Informatique industrielle. Langage informatique C#. Langage informatique SQL. Langages de programmation informatique. Règles de sécurité Informatique et Télécoms. Réaliser des supports techniques. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,145YYLK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,145XHTB,,
Développeur informatique,145XBVV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,145SGMB,"Algorithmique. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Gestion commerciale, relation clients. Méthode AGILE. Programmation logicielle. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges",
Développeur informatique,145JNHF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Curiosité. Travail en équipe
Développeur informatique,145JJTC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Autonomie. Rigueur
Développeur informatique,145BFZY,Compétences en informatique. Connaissances en mathématiques. Connaissances en électronique,
Développeur informatique,144ZDMS,Langage informatique C#. Langage informatique C/C++. Langage informatique Python,Autonomie. Rigueur. Travail en équipe
Développeur informatique,144WDNN,,
Développeur informatique,147KHWR,Méthodologie,Travail en équipe. Rigueur
Développeur informatique,147KHHS,Langage informatique J2EE. Langage informatique Java. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147KDPM,"Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Langage informatique SQL. Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP). Réaliser des études et développements informatiques. Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...). Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges",
Développeur informatique,147JVCF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur informatique,147JTDD,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur informatique,147JQZP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Curiosité. Travail en équipe. Autonomie
Développeur informatique,147JQLB,,
Développeur informatique,147JCQH,"Analyser des problèmes techniques. Analyser les besoins du client. Animer une réunion. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Réaliser des supports techniques. Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...). Rédiger une Spécification Technique de Besoin (STB). Traiter l'information (collecter, classer et mettre à jour). Établir un cahier des charges",
Développeur informatique,147JCLV,,
Développeur informatique,147HZGB,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Laravel/Symfony. Programmation informatique. React Native. Méthode AGILE. Planifier les étapes d'un projet. Réaliser des supports techniques. C#,Réactivité. Travail en équipe. Sens de la communication
Développeur informatique,147HKXJ,,
Développeur informatique,147HKCF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Établir un cahier des charges. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB),Autonomie. Rigueur. Travail en équipe
Développeur informatique,147HJZF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Établir un cahier des charges. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB),Autonomie. Force de proposition. Réactivité
Développeur informatique,147HCRY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur informatique,147HBBV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147GZGD,,
Développeur informatique,147GXYQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147GWQH,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147GXYQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147GWQH,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147GWCC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Travail en équipe. Autonomie
Développeur informatique,147GTSF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147GTQB,,Autonomie. Rigueur
Développeur informatique,147GTNZ,,Autonomie. Rigueur
Développeur informatique,147GSRT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Autonomie
Développeur informatique,147GSLD,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Autonomie
Développeur informatique,147GSFZ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Autonomie. Rigueur
Développeur informatique,147FZGD,Analyser les besoins du client. Langage informatique Java. Programmation informatique,
Développeur informatique,147FYWD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147FYWC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147FRBN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,
Développeur informatique,147FLHN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. SalonduNumérique,
Développeur informatique,147FKWG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147DYZN,"Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Développer une application en lien avec une base de données. Langage informatique CSS. Langage informatique HTML. Langage informatique PHP. Langage informatique Apache. Langage informatique Script Shell. Langage informatique SQL. Langages de programmation informatique. Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...). Établir un cahier des charges. Rédiger une documentation",Curiosité. Persévérance. Rigueur
Développeur informatique,147DYGL,Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Informatique de gestion. Intervenir en informatique de gestion. Langage informatique PHP. Langages de programmation informatique. Programmation informatique. Programmer dans un langage informatique spécifique. Analyser des problèmes techniques. Analyser les besoins du client. Animer une réunion. Architecture d'applications. Déterminer des mesures correctives. Langage informatique CSS. Langage informatique Fortran. Langage informatique SQL. Protocoles et normes télécoms. Règles de sécurité Informatique et Télécoms. Rédiger une Spécification Technique de Besoin (STB). Réseaux informatiques et télécoms. Établir un cahier des charges,Curiosité. Travail en équipe. Autonomie
Développeur informatique,147DVBF,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique ASP.NET. Langage informatique C#. Analyser des problèmes techniques. Analyser les besoins du client. Établir un cahier des charges,
Développeur informatique,147DTXN,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,
Développeur informatique,147DTCQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de la communication. Rigueur
Développeur informatique,147DPJD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. SalonduNumérique,Force de proposition. Curiosité
Développeur informatique,147DPCS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. SalonduNumérique,
Développeur informatique,147DPCR,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur informatique,147DPBW,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur informatique,147DNZL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur informatique,147DNZD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Autonomie. Rigueur
Développeur informatique,147DNYV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur informatique,147DNWK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur informatique,147DNSC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur informatique,147DNNZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur informatique,147DNJZ,Analyser les besoins du client. Anglais bon niveau. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Analyser des problèmes techniques. Architecture d'applications. Langages de programmation informatique. Programmation informatique. Programmation logicielle,Capacité d'adaptation. Réactivité. Rigueur
Développeur informatique,147CVPV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Autonomie. Rigueur
Développeur informatique,147CTXR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Autonomie. Rigueur
Développeur informatique,147CQZZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de la communication. Autonomie
Développeur informatique,147CLCG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147CBRM,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147CBMG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Sens de la communication. Autonomie
Développeur informatique,147BYWP,,Réactivité. Autonomie. Rigueur
Développeur informatique,147BYCT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur informatique,147BNRV,Langage informatique Script Shell. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Gestion de projet. Planifier les étapes d'un projet. Programmation informatique. Programmation logicielle. Établir un cahier des charges,Capacité d'adaptation. Force de proposition. Curiosité
Développeur informatique,147BGDP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,147BDNG,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Développer une application en lien avec une base de données. Langage informatique Java. Programmer dans un langage informatique spécifique,Sens de la communication. Autonomie. Rigueur
Développeur informatique,147BCZK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Sens de la communication
Développeur informatique,146ZZMF,Concevoir et développer les programmes et applications informatiques. Langage informatique C/C++. Programmation logicielle. Système embarqué,Curiosité. Sens de la communication. Autonomie
Développeur informatique,146ZYJL,Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langage informatique HTML. Langage informatique PHP. Langage informatique SQL. Analyser des problèmes techniques. Analyser les besoins du client. Déterminer des mesures correctives,Capacité d'adaptation. Force de proposition. Travail en équipe
Développeur informatique,146ZWRP,Concevoir et développer les programmes et applications informatiques. Analyser les besoins du client. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Autonomie. Sens de l'organisation
Développeur informatique,146ZQCH,"Concevoir et développer les programmes et applications informatiques. Langage informatique Java. Analyser les besoins du client. Architecture web. Déterminer des choix techniques d'architecture logicielle et matérielle et sélectionner des technologies, matériels, logiciels, configurations. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Développer une application en lien avec une base de données. Informatique scientifique et technique. Langage informatique J2EE. Langage informatique SQL. Méthode AGILE. Méthodologie Scrum. Présenter un produit fini à son commanditaire. Réaliser la mise en production de solution logicielle dans un environnement d'exploitation. Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...). Rédiger une Spécification Technique de Besoin (STB). Sélectionner, assembler et intégrer des composants informatiques (progiciels, bases de données, développements spécifiques, ...)",Prise de recul. Travail en équipe. Rigueur
Développeur informatique,146ZPSQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique Java. Établir un cahier des charges,Curiosité. Autonomie. Sens de l'organisation
Développeur informatique,146ZHKR,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Autonomie
Développeur informatique,146ZFTX,"Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langages SQL, Windev, Webdev. Déterminer des mesures correctives. Programmer dans un langage informatique spécifique. Connaissance SSL, Chiffrement de données",Travail en équipe. Autonomie. Rigueur
Développeur informatique,146ZDCB,,
Développeur informatique,146YSHZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur informatique,146YLPC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146YJDL,Architecture des systèmes d'information. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique CSS. Langage informatique HTML. Langage informatique Java. Langages de programmation informatique. Méthode AGILE. Programmation informatique. Programmer dans un langage informatique spécifique. Algorithmique. Analyser des problèmes techniques. Analyser les besoins du client. Architecture web. Concevoir une maquette de présentation. Gestion de projet. Méthodologie Scrum,Capacité d'adaptation. Curiosité. Autonomie
Développeur informatique,146YDRG,,Force de proposition. Sens de l'organisation. Rigueur
Développeur informatique,146YCZK,Concevoir et développer les programmes et applications informatiques. Analyser des problèmes techniques. Déterminer des mesures correctives,Curiosité. Réactivité. Travail en équipe
Développeur informatique,146XZQN,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur informatique,146XYTN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de la communication. Autonomie
Développeur informatique,146XRMF,Angular 2+. Spring boot ou MVC et Hibernate. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Curiosité. Autonomie
Développeur informatique,146XNJF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146WZYF,Bases de données PostgreSQL et SQL. Connaissance environnement Linux et Git. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146WVBX,,
Développeur informatique,146WMHF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146WMGJ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146WLXY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur informatique,146WFCM,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie
Développeur informatique,146VXPT,analyser des problèmes techniques. Déterminer des mesures correctives. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques. Méthode AGILE. Syntaxe et orthographe en français. Langage informatique CSS. Langage informatique HTML. Langage informatique PHP,Travail en équipe. Sens de l'organisation. Rigueur
Développeur informatique,146VRGD,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur informatique,146VLFX,,
Développeur informatique,146VJTX,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146VHWD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie. Rigueur
Développeur informatique,146VHSN,Langage informatique CSS. Langage informatique HTML. Langage informatique PHP,Capacité d'adaptation. Curiosité. Rigueur
Développeur informatique,146VHLL,Concevoir et développer les programmes et applications informatiques. Déterminer les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques,Curiosité. Travail en équipe. Rigueur
Développeur informatique,146VFQP,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,
Développeur informatique,146VDTN,Développer une application en lien avec une base de données. Langage informatique HTML. Langage informatique PHP. Langage informatique SQL. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique C/C++. Langage informatique CSS. Langage informatique XML. Langages de programmation informatique. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie. Capacité de décision. Travail en équipe
Développeur informatique,146VBVD,Concevoir et développer les programmes et applications informatiques. Langage informatique PHP. Langage informatique SQL. laravel. SQL. Analyser les besoins du client. Déterminer des mesures correctives. microsoft,Réactivité. Travail en équipe. Autonomie
Développeur informatique,146TVXP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRYF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRTS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRQQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRQQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRNZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur informatique,146TRLY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
