metier,identifiant,competences,savoir-etre
Développeur php,147BYCT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146ZFTX,"Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langages SQL, Windev, Webdev. Déterminer des mesures correctives. Programmer dans un langage informatique spécifique. Connaissance SSL, Chiffrement de données",Travail en équipe. Autonomie. Rigueur
Développeur php,146XFZY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Autonomie. Sens de l'organisation
Développeur php,146WWVB,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Réactivité. Travail en équipe. Autonomie
Développeur php,146WQWX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. Reporting,Réactivité. Autonomie. Rigueur
Développeur php,146VQLM,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146QCHY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146PJRL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie. Sens de l'organisation. Rigueur
Développeur php,145QBPJ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Prise de recul. Autonomie
Développeur php,145PLMM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,145LCSF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Établir un cahier des charges. Déterminer des mesures correctives,Force de proposition. Travail en équipe. Autonomie
Développeur php,144KXVJ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. KOTLIN. Rédiger une Spécification Technique de Besoin (STB). Déterminer des mesures correctives. Établir un cahier des charges. ANDROID. FLUTTER. IOS,Autonomie. Capacité d'adaptation. Curiosité
Développeur php,142SBQZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,142BMSC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur php,142BMNP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur php,142BMLB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur php,142BLRK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur php,140DMQM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147GNDC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur php,147CRNW,,
Développeur php,147CRBB,,Force de proposition. Travail en équipe. Autonomie
Développeur php,147CHMV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Rigueur
Développeur php,146YMLY,,Autonomie. Rigueur
Développeur php,146RSMZ,Analyser des problèmes techniques. Architecture des systèmes d'information. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Méthode AGILE. Établir un cahier des charges,Travail en équipe. Sens de la communication. Sens de l'organisation
Développeur php,146PFKC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146GMMR,,Réactivité. Travail en équipe. Sens de la communication
Développeur php,146FPMR,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Analyser les besoins du client. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Curiosité. Sens de la communication
Développeur php,147JXZP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147JCGR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147CQDC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. SalonduNumérique,
Développeur php,147CPMK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. SalonduNumérique,
Développeur php,146SGRV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146PPZW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Sens de la communication. Autonomie. Sens de l'organisation
Développeur php,144YQTB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,7423184,,
Développeur php,7423172,,
Développeur php,7422136,,
Développeur php,7421481,,
Développeur php,7421241,,
Développeur php,7420967,,
Développeur php,7420476,,
Développeur php,7420375,,
Développeur php,7420086,,
Développeur php,7420004,,
Développeur php,7419835,,
Développeur php,7419311,,
Développeur php,7418589,,
Développeur php,7417492,,
Développeur php,7414743,,
Développeur php,7413276,,
Développeur php,7413261,,
Développeur php,7413024,,
Développeur php,7412555,,
Développeur php,7411275,,
Développeur php,7411110,,
Développeur php,7408312,,
Développeur php,7405217,,
Développeur php,7404663,,
Développeur php,7403012,,
Développeur php,7402697,,
Développeur php,7402386,,
Développeur php,7401084,,
Développeur php,7401070,,
Développeur php,7400399,,
Développeur php,7385926,,
Développeur php,7384614,,
Développeur php,7384437,,
Développeur php,7382469,,
Développeur php,7382143,,
Développeur php,7382002,,
Développeur php,7381970,,
Développeur php,7373188,,
Développeur php,7371852,,
Développeur php,7371643,,
Développeur php,7371449,,
Développeur php,7366388,,
Développeur php,7366132,,
Développeur php,7366053,,
Développeur php,7366010,,
Développeur php,7365141,,
Développeur php,7363978,,
Développeur php,7354501,,
Développeur php,7354424,,
Développeur php,7344316,,
Développeur php,7342881,,
Développeur php,7342874,,
Développeur php,7342170,,
Développeur php,7342168,,
Développeur php,7342030,,
Développeur php,7341718,,
Développeur php,7341085,,
Développeur php,7339911,,
Développeur php,7339334,,
Développeur php,7319972,,
Développeur php,7314057,,
Développeur php,7313970,,
Développeur php,7313958,,
Développeur php,7313338,,
Développeur php,7312649,,
Développeur php,7312297,,
Développeur php,7312209,,
Développeur php,7310635,,
Développeur php,7310520,,
Développeur php,7310467,,
Développeur php,7309630,,
Développeur php,7305478,,
Développeur php,7303350,,
Développeur php,7302983,,
Développeur php,7295758,,
Développeur php,7295596,,
Développeur php,7295577,,
Développeur php,7294310,,
Développeur php,7292258,,
Développeur php,7292239,,
Développeur php,7292174,,
Développeur php,7291897,,
Développeur php,7289742,,
Développeur php,7288610,,
Développeur php,7281994,,
Développeur php,7281809,,
Développeur php,7281343,,
Développeur php,7279106,,
Développeur php,7277296,,
Développeur php,7277284,,
Développeur php,7277248,,
Développeur php,7276680,,
Développeur php,7276673,,
Développeur php,7274086,,
Développeur php,7273806,,
Développeur php,7266205,,
Développeur php,7265752,,
Développeur php,7265155,,
Développeur php,7264611,,
Développeur php,7264141,,
Développeur php,7264139,,
Développeur php,7263436,,
Développeur php,7261272,,
Développeur php,7261256,,
Développeur php,7260639,,
Développeur php,7260419,,
Développeur php,7260394,,
Développeur php,7260254,,
Développeur php,7249600,,
Développeur php,7249138,,
Développeur php,7247348,,
Développeur php,7237604,,
Développeur php,7220865,,
Développeur php,7220518,,
Développeur php,7219896,,
Développeur php,7219877,,
Développeur php,7219835,,
Développeur php,7219401,,
Développeur php,7218738,,
Développeur php,7215673,,
Développeur php,7215336,,
Développeur php,7215133,,
Développeur php,7213929,,
Développeur php,7210174,,
Développeur php,7209644,,
Développeur php,7209158,,
Développeur php,7203884,,
Développeur php,7201014,,
Développeur php,7200717,,
Développeur php,7198523,,
Développeur php,7162951,,
Développeur php,7146892,,
Développeur php,7145486,,
Développeur php,7144586,,
Développeur php,7144529,,
Développeur php,7144292,,
Développeur php,7144254,,
Développeur php,7144117,,
Développeur php,7143099,,
Développeur php,7137683,,
Développeur php,7133652,,
Développeur php,7133648,,
Développeur php,7133554,,
Développeur php,7133491,,
Développeur php,7133465,,
Développeur php,7133227,,
Développeur php,7133203,,
Développeur php,7132969,,
Développeur php,7132935,,
Développeur php,7132933,,
Développeur php,7132927,,
Développeur php,7132784,,
Développeur php,7132737,,
Développeur php,7132371,,
Développeur php,7132315,,
Développeur php,7132269,,
Développeur php,7128742,,
Développeur php,7128708,,
Développeur php,7128640,,
Développeur php,7128618,,
Développeur php,7128606,,
Développeur php,7128330,,
Développeur php,7128186,,
Développeur php,7128100,,
Développeur php,7112751,,
Développeur php,7111015,,
Développeur php,7110986,,
Développeur php,7110847,,
Développeur php,7109428,,
Développeur php,7108191,,
Développeur php,7095326,,
Développeur php,7092469,,
Développeur php,7087033,,
Développeur php,7081198,,
Développeur php,7076504,,
Développeur php,7065378,,
Développeur php,7057534,,
Développeur php,7057256,,
Développeur php,7057054,,
Développeur php,7056983,,
Développeur php,7056844,,
Développeur php,7056617,,
Développeur php,7056254,,
Développeur php,7055755,,
Développeur php,7055360,,
Développeur php,7055123,,
Développeur php,7054103,,
Développeur php,7052934,,
Développeur php,7051667,,
Développeur php,7051519,,
Développeur php,7048805,,
Développeur php,7048026,,
Développeur php,7041567,,
Développeur php,7040536,,
Développeur php,7007797,,
Développeur php,7007763,,
Développeur php,7007408,,
Développeur php,7006676,,
Développeur php,7006561,,
Développeur php,7006070,,
Développeur php,7005414,,
Développeur php,7004864,,
Développeur php,7004770,,
Développeur php,7004400,,
Développeur php,7004060,,
Développeur php,7003903,,
Développeur php,7003366,,
Développeur php,7003063,,
Développeur php,7002946,,
Développeur php,7002301,,
Développeur php,7001952,,
Développeur php,7001895,,
Développeur php,7001814,,
Développeur php,7001601,,
Développeur php,7001284,,
Développeur php,7000981,,
Développeur php,7000791,,
Développeur php,6999963,,
Développeur php,6999461,,
Développeur php,6999233,,
Développeur php,6965445,,
Développeur php,6955148,,
Développeur php,6953759,,
Développeur php,6953483,,
Développeur php,6951782,,
Développeur php,6948853,,
Développeur php,6934091,,
Développeur php,6920507,,
Développeur php,6920288,,
Développeur php,6909903,,
Développeur php,6903370,,
Développeur php,6901978,,
Développeur php,6901960,,
Développeur php,6899977,,
Développeur php,6899268,,
Développeur php,6899255,,
Développeur php,6895132,,
Développeur php,6891930,,
Développeur php,6890908,,
Développeur php,6889605,,
Développeur php,6889462,,
Développeur php,6849602,,
Développeur php,6848771,,
Développeur php,6848752,,
Développeur php,6847953,,
Développeur php,6847742,,
Développeur php,6847341,,
Développeur php,6844800,,
Développeur php,6844347,,
Développeur php,6844142,,
Développeur php,6840815,,
Développeur php,6823687,,
Développeur php,6817004,,
Développeur php,6811427,,
Développeur php,6806746,,
Développeur php,6805528,,
Développeur php,6787722,,
Développeur php,6786603,,
Développeur php,6785685,,
Développeur php,6784895,,
Développeur php,6784644,,
Développeur php,6784549,,
Développeur php,6783586,,
Développeur php,6773817,,
Développeur php,6767262,,
Développeur php,6692060,,
Développeur php,6688895,,
Développeur php,6687782,,
Développeur php,6686872,,
Développeur php,6685618,,
Développeur php,6685338,,
Développeur php,6684836,,
Développeur php,6684672,,
Développeur php,6684323,,
Développeur php,6684303,,
Développeur php,6683674,,
Développeur php,6683542,,
Développeur php,6683390,,
Développeur php,6682893,,
Développeur php,6682780,,
Développeur php,6677791,,
Développeur php,6677081,,
Développeur php,6675618,,
Développeur php,6664281,,
Développeur php,6663528,,
Développeur php,6644369,,
Développeur php,6594814,,
Développeur php,6593988,,
Développeur php,6593779,,
Développeur php,6593632,,
Développeur php,6592370,,
Développeur php,6592362,,
Développeur php,6592050,,
Développeur php,6591775,,
Développeur php,6591455,,
Développeur php,6591011,,
Développeur php,6590665,,
Développeur php,6590087,,
Développeur php,6589988,,
Développeur php,6589940,,
Développeur php,6589547,,
Développeur php,6569424,,
Développeur php,6567651,,
Développeur php,6560373,,
Développeur php,6560347,,
Développeur php,6519728,,
Développeur php,6519076,,
Développeur php,6519030,,
