metier,identifiant,competences,savoir-etre
Consultant informatique,145TGSS,"Animer une réunion. Définir des solutions fonctionnelles. Gestion de projet. Piloter un projet. Recenser les besoins du commanditaire. Analyser et proposer des solutions. Rédiger des supports de formation, des guides",Force de proposition. Travail en équipe. Sens de l'organisation
Consultant informatique,145STNB,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Capacité d'adaptation. Réactivité. Sens de la communication
Consultant informatique,145PNKW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,145PNJD,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,143RMRK,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Autonomie. Sens de l'organisation
Consultant informatique,142BHQH,Analyser les processus métier. Définir la faisabilité et la rentabilité d'un projet. Former du personnel à des procédures et techniques. Recenser les besoins du commanditaire. Établir un cahier des charges. CRM. salesforce,
Consultant informatique,7430781,,
Consultant informatique,7426867,,
Consultant informatique,7426850,,
Consultant informatique,7426648,,
Consultant informatique,7426569,,
Consultant informatique,7426349,,
Consultant informatique,7426245,,
Consultant informatique,7425978,,
Consultant informatique,7425789,,
Consultant informatique,7425761,,
Consultant informatique,7425715,,
Consultant informatique,7425057,,
Consultant informatique,7424294,,
Consultant informatique,7423806,,
Consultant informatique,7423708,,
Consultant informatique,7423028,,
Consultant informatique,7422725,,
Consultant informatique,7422668,,
Consultant informatique,7422664,,
Consultant informatique,7422570,,
Consultant informatique,7422545,,
Consultant informatique,7422364,,
Consultant informatique,7422332,,
Consultant informatique,7422091,,
Consultant informatique,7422082,,
Consultant informatique,7422051,,
Consultant informatique,7421935,,
Consultant informatique,7421755,,
Consultant informatique,7421719,,
Consultant informatique,7421629,,
Consultant informatique,7421496,,
Consultant informatique,7421428,,
Consultant informatique,7421226,,
Consultant informatique,7421111,,
Consultant informatique,7420865,,
Consultant informatique,7420787,,
Consultant informatique,7420562,,
Consultant informatique,7420508,,
Consultant informatique,7420072,,
Consultant informatique,7420051,,
Consultant informatique,7419996,,
Consultant informatique,7419903,,
Consultant informatique,7419786,,
Consultant informatique,7419677,,
Consultant informatique,7419360,,
Consultant informatique,7419225,,
Consultant informatique,7413474,,
Consultant informatique,7413015,,
Consultant informatique,7413004,,
Consultant informatique,7412998,,
Consultant informatique,7412602,,
Consultant informatique,7411138,,
Consultant informatique,7389520,,
Consultant informatique,7389486,,
Consultant informatique,7389327,,
Consultant informatique,7389260,,
Consultant informatique,7343731,,
Consultant informatique,7343692,,
Consultant informatique,7343434,,
Consultant informatique,7343391,,
Consultant informatique,7343226,,
Consultant informatique,7343217,,
Consultant informatique,7343134,,
Consultant informatique,7343106,,
Consultant informatique,7343097,,
Consultant informatique,7343056,,
Consultant informatique,7343036,,
Consultant informatique,7343033,,
Consultant informatique,7343027,,
Consultant informatique,7342989,,
Consultant informatique,7342925,,
Consultant informatique,7342923,,
Consultant informatique,7342831,,
Consultant informatique,7342670,,
Consultant informatique,7342628,,
Consultant informatique,7342453,,
Consultant informatique,7342375,,
Consultant informatique,7342354,,
Consultant informatique,7342350,,
Consultant informatique,7342290,,
Consultant informatique,7342281,,
Consultant informatique,7342275,,
Consultant informatique,7342274,,
Consultant informatique,7342222,,
Consultant informatique,7342205,,
Consultant informatique,7341982,,
Consultant informatique,7341926,,
Consultant informatique,7341896,,
Consultant informatique,7341883,,
Consultant informatique,7341873,,
Consultant informatique,7341781,,
Consultant informatique,7341698,,
Consultant informatique,7341673,,
Consultant informatique,7341485,,
Consultant informatique,7341460,,
Consultant informatique,7341392,,
Consultant informatique,7341282,,
Consultant informatique,7341262,,
Consultant informatique,7341182,,
Consultant informatique,7341177,,
Consultant informatique,7341122,,
Consultant informatique,7341023,,
Consultant informatique,7340947,,
Consultant informatique,7340818,,
Consultant informatique,7340817,,
Consultant informatique,7340801,,
Consultant informatique,7340766,,
Consultant informatique,7340741,,
Consultant informatique,7340723,,
Consultant informatique,7340687,,
Consultant informatique,7340652,,
Consultant informatique,7340635,,
Consultant informatique,7340610,,
Consultant informatique,7340635,,
Consultant informatique,7340610,,
Consultant informatique,7340582,,
Consultant informatique,7340522,,
Consultant informatique,7340510,,
Consultant informatique,7340509,,
Consultant informatique,7340482,,
Consultant informatique,7340415,,
Consultant informatique,7340390,,
Consultant informatique,7340338,,
Consultant informatique,7340307,,
Consultant informatique,7340281,,
Consultant informatique,7340202,,
Consultant informatique,7340142,,
Consultant informatique,7340020,,
Consultant informatique,7339912,,
Consultant informatique,7339809,,
Consultant informatique,7339807,,
Consultant informatique,7339779,,
Consultant informatique,7339777,,
Consultant informatique,7339752,,
Consultant informatique,7339742,,
Consultant informatique,7339738,,
Consultant informatique,7339717,,
Consultant informatique,7339467,,
Consultant informatique,7339280,,
Consultant informatique,7338437,,
Consultant informatique,7338047,,
Consultant informatique,7337962,,
Consultant informatique,7337899,,
Consultant informatique,7337820,,
Consultant informatique,7337360,,
Consultant informatique,7328176,,
Consultant informatique,7326182,,
Consultant informatique,7325619,,
Consultant informatique,7325380,,
Consultant informatique,7325190,,
Consultant informatique,7325173,,
Consultant informatique,7324954,,
Consultant informatique,7324942,,
Consultant informatique,7324828,,
Consultant informatique,7324827,,
Consultant informatique,7324728,,
Consultant informatique,7320197,,
Consultant informatique,7319603,,
Consultant informatique,7319427,,
Consultant informatique,7319261,,
Consultant informatique,7319240,,
Consultant informatique,7319227,,
Consultant informatique,7318999,,
Consultant informatique,7318957,,
Consultant informatique,7318932,,
Consultant informatique,7318928,,
Consultant informatique,7318897,,
Consultant informatique,7318790,,
Consultant informatique,7318658,,
Consultant informatique,7318583,,
Consultant informatique,7318550,,
Consultant informatique,7318109,,
Consultant informatique,7317938,,
Consultant informatique,7317828,,
Consultant informatique,7317696,,
Consultant informatique,7317662,,
Consultant informatique,7317605,,
Consultant informatique,7316271,,
Consultant informatique,7316199,,
Consultant informatique,7315139,,
Consultant informatique,7314040,,
Consultant informatique,7313967,,
Consultant informatique,7313926,,
Consultant informatique,7313679,,
Consultant informatique,7313649,,
Consultant informatique,7313433,,
Consultant informatique,7313422,,
Consultant informatique,7313312,,
Consultant informatique,7313283,,
Consultant informatique,7313247,,
Consultant informatique,7313058,,
Consultant informatique,7313247,,
Consultant informatique,7313058,,
Consultant informatique,7312886,,
Consultant informatique,7312815,,
Consultant informatique,7312669,,
Consultant informatique,7312515,,
Consultant informatique,7312471,,
Consultant informatique,7312255,,
Consultant informatique,7312208,,
Consultant informatique,7311868,,
Consultant informatique,7311757,,
Consultant informatique,7311685,,
Consultant informatique,7311107,,
Consultant informatique,7311099,,
Consultant informatique,7310627,,
Consultant informatique,7310449,,
Consultant informatique,7309789,,
Consultant informatique,7309728,,
Consultant informatique,7309513,,
Consultant informatique,7309215,,
Consultant informatique,7278823,,
Consultant informatique,7271830,,
Consultant informatique,7269589,,
Consultant informatique,7268723,,
Consultant informatique,7268648,,
Consultant informatique,7268372,,
Consultant informatique,7268139,,
Consultant informatique,7268005,,
Consultant informatique,7267537,,
Consultant informatique,7266261,,
Consultant informatique,7240144,,
Consultant informatique,7231404,,
Consultant informatique,7230584,,
Consultant informatique,7220284,,
Consultant informatique,7220234,,
Consultant informatique,7220198,,
